2018-02-14 13:44:49 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 16:54:10 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 16:54:10 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:54:10 SGT 2018]; root of context hierarchy
2018-02-14 16:54:11 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 16:54:11 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 16:54:11 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 16:54:11 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:54:11 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 16:54:11 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 16:54:11 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 16:54:11 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 16:54:11 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 16:54:12 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14xjr1212i0xa6|290222c1, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14xjr1212i0xa6|290222c1, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 16:54:12 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 16:54:12 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 16:54:13 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 16:54:13 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 16:54:15 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 16:54:16 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:54:16 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@7fedb795 testClass = TestRegistration, testInstance = com.beta.TestRegistration@10850d17, testMethod = companyRequestMismatchApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@65afeb6d testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@468e8565]; rollback [true]
2018-02-14 16:54:17 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@7fedb795 testClass = TestRegistration, testInstance = com.beta.TestRegistration@10850d17, testMethod = companyRequestMismatchApplication@TestRegistration, testException = com.beta.exception.VendorMgmtException: MANDATORY FIELDS ARE NOT ALL FILLED UP, mergedContextConfiguration = [MergedContextConfiguration@65afeb6d testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 16:54:17 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:54:10 SGT 2018]; root of context hierarchy
2018-02-14 16:54:17 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:04 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 16:55:04 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5383967b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2ac273d3, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@71423665, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20398b7c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6fc6f14e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@56235b8e]
2018-02-14 16:55:04 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 16:55:04 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:55:04 SGT 2018]; root of context hierarchy
2018-02-14 16:55:04 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 16:55:04 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 16:55:05 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 16:55:05 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:05 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 16:55:05 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 16:55:05 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 16:55:05 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 16:55:05 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 16:55:05 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14xkwh01b8c5h2|12aba8be, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14xkwh01b8c5h2|12aba8be, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 16:55:05 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 16:55:06 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 16:55:06 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 16:55:07 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 16:55:09 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 16:55:09 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:10 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@79e7188e testClass = TestRegistration, testInstance = com.beta.TestRegistration@773014d3, testMethod = sameVendorCompanyApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@630bf683 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@67bd351e]; rollback [true]
2018-02-14 16:55:11 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@79e7188e testClass = TestRegistration, testInstance = com.beta.TestRegistration@773014d3, testMethod = sameVendorCompanyApplication@TestRegistration, testException = com.beta.exception.VendorMgmtException: VENDOR REFERENCE NUMBER CANNOT BE THE SAME AS COMPANY REFERENCE NUMBER, mergedContextConfiguration = [MergedContextConfiguration@630bf683 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 16:55:11 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:55:04 SGT 2018]; root of context hierarchy
2018-02-14 16:55:11 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:35 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 16:55:35 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5383967b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2ac273d3, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@71423665, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20398b7c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6fc6f14e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@56235b8e]
2018-02-14 16:55:35 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 16:55:36 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:55:36 SGT 2018]; root of context hierarchy
2018-02-14 16:55:36 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 16:55:36 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 16:55:36 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 16:55:37 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:37 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 16:55:37 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 16:55:37 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 16:55:37 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 16:55:37 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 16:55:37 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14xlktpiff7bm|12aba8be, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14xlktpiff7bm|12aba8be, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 16:55:37 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 16:55:37 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 16:55:38 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 16:55:38 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 16:55:41 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 16:55:41 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:55:42 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@773014d3 testClass = TestRegistration, testInstance = com.beta.TestRegistration@7fedb795, testMethod = fullVendorApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@22d322f5 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@4cc7d00d]; rollback [true]
2018-02-14 16:55:43 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@773014d3 testClass = TestRegistration, testInstance = com.beta.TestRegistration@7fedb795, testMethod = fullVendorApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@22d322f5 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 16:55:43 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:55:36 SGT 2018]; root of context hierarchy
2018-02-14 16:55:43 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:56:15 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 16:56:15 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5383967b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2ac273d3, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@71423665, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20398b7c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6fc6f14e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@56235b8e]
2018-02-14 16:56:15 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 16:56:16 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:56:16 SGT 2018]; root of context hierarchy
2018-02-14 16:56:16 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 16:56:16 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 16:56:17 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 16:56:17 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:56:17 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 16:56:17 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 16:56:17 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 16:56:17 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 16:56:17 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 16:56:17 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14xmfw91ypkv5k|12aba8be, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14xmfw91ypkv5k|12aba8be, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 16:56:17 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 16:56:18 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 16:56:18 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 16:56:19 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 16:56:21 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 16:56:22 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 16:56:22 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@79e7188e testClass = TestRegistration, testInstance = com.beta.TestRegistration@773014d3, testMethod = incompleteVendorApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@630bf683 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@67bd351e]; rollback [true]
2018-02-14 16:56:23 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@79e7188e testClass = TestRegistration, testInstance = com.beta.TestRegistration@773014d3, testMethod = incompleteVendorApplication@TestRegistration, testException = com.beta.exception.VendorMgmtException: MANDATORY FIELDS ARE NOT ALL FILLED UP, mergedContextConfiguration = [MergedContextConfiguration@630bf683 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 16:56:23 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 16:56:16 SGT 2018]; root of context hierarchy
2018-02-14 16:56:23 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 17:18:10 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 17:18:10 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@71423665, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20398b7c, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@6fc6f14e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@56235b8e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3632be31, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5abca1e0]
2018-02-14 17:18:10 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 17:18:11 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@6895a785: startup date [Wed Feb 14 17:18:11 SGT 2018]; root of context hierarchy
2018-02-14 17:18:11 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 17:18:11 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 17:18:11 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 17:18:12 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 17:18:12 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 17:18:12 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 17:18:12 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 17:18:12 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 17:18:12 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 17:18:12 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14yemf416fo5va|1e1a0406, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14yemf416fo5va|1e1a0406, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
